,pca_0,pca_1,pca_2,cluster,name,max_tfidf_value,word_of_max_tfidf
51,0.0819092194346838,-0.04291032607665981,-0.11061228938787371,2,366992.tokens,0.5139106007748686,bead
52,-0.01589806237849103,-0.04772370517201253,-0.1345046987107002,1,408751.tokens,0.46029913502664754,phagedisplayed
53,-0.04742997598608514,0.012215939618329062,0.005867408333737627,1,299894.tokens,0.36261368379466546,antagonistic
54,-0.04653997931431905,-0.040815536241891555,-0.013447150287029534,1,310935.tokens,0.42037384383682563,adenylyl
55,-0.1402390934231106,-0.05332349437508024,0.114898066578273,1,395889.tokens,0.26702682139275563,heat
56,-0.056098222089600296,-0.01337284859814911,-0.0267814637350285,1,438216.tokens,0.5111273218918517,hdac
57,-0.054194851105742084,-0.08899140564712833,-0.061273327788882885,1,310633.tokens,0.40386160178245845,uridinyl
58,0.26680044836433564,0.0007339688798810917,0.1779770949359572,2,321650.tokens,0.49358567839897427,kappa
59,-0.12508111597979923,0.4018951582753973,0.14045368269770467,0,420602.tokens,0.2904734372704985,cytotoxicity
60,-0.07504730804077739,-0.08756624920601319,-0.009125976546504459,1,332074.tokens,0.42155039292523455,translation
61,-0.07887951365710884,-0.04415352517917804,0.013726673243636859,1,348110.tokens,0.2795400753447459,tuberculosis
62,0.07168115613553225,0.11383998806558955,-0.03227168366933845,2,445740.tokens,0.34518957449476434,amiodarone
63,-0.030709263803496603,-0.011709969743811166,-0.08011549854787686,1,412005.tokens,0.411140045110913,anticonvulsant
64,-0.033919815937895684,-0.027159021675734855,-0.06978673956592739,0,368090.tokens,0.5013252924873891,antibotulinum
65,-0.06284421774106914,0.1609727686109443,-0.0023041994525510876,0,320171.tokens,0.42649149176060824,class
66,0.14806665478144676,-0.025821523215657585,-0.027302749649399036,2,418846.tokens,0.540852785791381,allosteric
67,-0.03475224543233318,-0.10084800905935662,-0.06204771914317235,1,265934.tokens,0.37920253022483197,peptide
68,-0.04916141826708119,0.02204908151751944,-0.045136545972062916,1,238125.tokens,0.30937497883164117,lipopolysaccharide
69,0.17462020852015558,0.17150410349447268,-0.09685865228083622,2,367545.tokens,0.4474577239603876,sigma
70,-0.0012242310927563136,-0.0272632592670197,-0.09201460920097715,1,345043.tokens,0.3949149918170621,peptide
71,-0.011765631905690596,-0.0847375623268329,-0.04224973351093657,1,352910.tokens,0.5711836517319087,maob
72,-0.07964174676312369,-0.15121883239118453,0.06794457256321998,1,306769.tokens,0.4297255269456251,aspartate
73,-0.11685199951855425,-0.09867343334437591,0.09049058276254708,1,476069.tokens,0.23156179500469543,tyrosyldna
74,0.032019329128570494,0.02443301378608391,-0.050749173720681204,2,475683.tokens,0.4234058698049476,lipopeptides
75,0.5748503509745042,0.05231719961593384,0.2502785666209619,2,290256.tokens,0.4268540570385295,kappa
76,-0.02041546428086207,-0.11208187879879444,0.058241344163766307,1,445566.tokens,0.4254452990390672,substitutedarylquinazolinamines
77,-0.04056174840344165,-0.04831373478628825,0.004680772127040534,1,363622.tokens,0.4994300957446558,cftr
78,-0.0035579035178122873,-0.07605258389213798,-0.024375252559363954,1,287564.tokens,0.4543076575810905,nnos
79,-0.013957997136941118,-0.016824361761631577,-0.034614429670446076,1,412456.tokens,0.7214697703589524,bace
80,0.13533106849321522,-0.0324287646727534,-0.018759340785670077,2,266949.tokens,0.4199127328662117,lhcgr
81,-0.04076924631041038,0.004858977687028953,0.009988907023468689,1,294253.tokens,0.34415085548557117,reference
82,0.3651964552818653,0.028309128638425846,0.21800026104045506,2,450016.tokens,0.35790393994777575,kappa
83,-0.025954797979223208,-0.020303674165109104,-0.03947014772023049,1,420263.tokens,0.44585072359801164,potassium
84,0.40022820591452984,0.015052148948924156,0.24509268521776892,2,329899.tokens,0.3597839022649417,opioid
85,0.10448433821711117,0.012697145704330502,-0.027687764633451902,2,309653.tokens,0.5174213598933447,hybrid
86,-0.06320144162887024,0.05767271625320267,0.007308622953194432,0,300707.tokens,0.4404819512037818,cruzi
87,-0.06899566484446668,-0.07906861668303576,0.022388559934308768,1,466846.tokens,0.44113499643723586,fusion
88,-0.09381656264115985,-0.15395686809058998,0.060936346165326255,1,471128.tokens,0.5032060598660163,ptpa
89,-0.05962858861649258,-0.06875071948320274,-0.003436544929013333,1,295501.tokens,0.6515228894162801,fluorobenzoins
90,-0.053227533484647364,0.010615380585992288,-0.020699503602568062,1,415434.tokens,0.3662218734496425,microgml
91,-0.10051523473336933,-0.08601345679740867,-0.02236835274018749,1,453287.tokens,0.5509328899251833,sortase
92,-0.06868668024233124,-0.11069658910348264,0.023532898647505098,1,439575.tokens,0.3459020731744361,proteintyrosine
93,0.2507306411714954,-0.024296342329932812,-0.08043053170559969,2,385347.tokens,0.46578740235871413,lipophilicity
94,-0.13490972543559593,0.3444907948687717,0.07036163614551637,0,432389.tokens,0.4964981388834415,topoisomerase
95,0.004302477273819637,-0.034917984095333456,-0.042187776069388463,1,404308.tokens,0.32514846493623695,nucleoside
96,-0.027195147095239756,-0.13798492762933198,-0.018799406456944036,1,345417.tokens,0.5137240856934147,mbta
97,-0.043409525611176586,0.11894191579148633,-0.040425820705785466,0,387133.tokens,0.3719384361263925,signal
98,-0.06197759935147883,-0.019915424900948192,-0.0441454779289706,1,455192.tokens,0.46900198679361815,azadipeptide
99,-0.03827339552361064,-0.004390957475582931,-0.048193071134419736,1,293297.tokens,0.46784892245143594,antioxidant
100,-0.05010125934546464,0.034950059149352654,0.008201746453203334,1,374941.tokens,0.5698583378736445,quadruplex
101,-0.07059357233342343,0.12126724765367501,-0.0007000287287538485,0,393488.tokens,0.5588990492047956,acdase
102,-0.06240288703619298,-0.0661916521285755,0.0674402707367622,1,266697.tokens,0.5673000205685905,bhmt
103,-0.06698436619693973,-0.05965316670966662,0.0011938494857175192,1,412227.tokens,0.3985656595326564,carboxylesterase
104,-0.026663755986874853,-0.056371033242283784,-0.046657626422401094,1,412982.tokens,0.39513763888228404,maob
105,-0.09255923030452466,-0.06429082953695306,0.057529638745024994,1,366246.tokens,0.4540529432846007,kinase
106,0.03241411983357796,0.03159027527191819,-0.02273404411928775,2,443456.tokens,0.5989693064443791,cdbcd
107,-0.06667189377943399,0.14767682235377227,-0.04980535061086991,0,389683.tokens,0.3975854042842007,topoisomerase
108,-0.07617628374794606,-0.07880190289283688,0.03332426247624481,1,293575.tokens,0.4832430689079908,luciferase
109,-0.058962256923785684,-0.09701698759979631,-0.010505457713911617,1,455078.tokens,0.44066561165271717,lipoxygenase
110,0.12356461315035185,0.033053494157079914,-0.023954537327985668,2,345832.tokens,0.3655639833295788,resiniferatoxin
111,-0.056953709406146816,0.03921171596106656,-0.005539091749042677,1,370983.tokens,0.6933261367301009,vidarabine
112,-0.05906865377486891,0.0142285448003276,-0.12508395862300525,0,348146.tokens,0.29251618216083397,cleavage
113,0.08083042669186408,0.0006598562098271753,-0.0011946433646379036,2,447385.tokens,0.31902114873599274,time
114,-0.007196555027325157,0.0008402197164254717,0.003506022583360199,1,320413.tokens,0.47887016201593025,nsubstituent
115,-0.08669882279150716,-0.2254962492585335,0.3412759524551095,1,276393.tokens,0.38101648739627714,epoxide
116,0.051879093257142246,-0.08217259860186067,0.009600644395680463,1,302459.tokens,0.35078479074494173,thyroid
117,0.04692883255890968,0.053344465430286654,-0.08252633878074363,2,393145.tokens,0.5147518932703369,cxcr
118,-0.09162118457608648,-0.11053147183409916,0.0680296551284754,1,455741.tokens,0.5107366267451455,sirtuin
119,-0.03984487719342734,-0.04105244629600133,-0.012867074794293066,1,365684.tokens,0.6338476761790665,eaat
120,-0.09562476980865449,0.10374594136938091,-0.002890283076638494,0,323560.tokens,0.4339395742159414,cyclopamine
121,-0.03742277336261525,-0.04051648156325021,-0.029946658759579397,1,420056.tokens,0.46865248825246975,cyclooxygenase
122,-0.07861628600193049,-0.10383812527345362,0.04686938656981412,1,319623.tokens,0.4936041562826888,inha
123,0.08272015050229821,0.0040859200567339,-0.011103007303945986,2,388744.tokens,0.41800917211379296,estrogen
124,-0.1378000436445524,0.3045899138829436,0.1284853768450768,0,473619.tokens,0.2466480935931161,nbenzylhtriazolylmethylarylamide
125,0.1060578046254255,0.01780134832096458,-0.06488588542132703,2,447669.tokens,0.48870216864058513,modulator
126,-0.0663932098563303,0.0904379273234415,-0.014243242652648494,0,476343.tokens,0.3935181162176785,activator
127,-0.03921542349661866,0.11646055833771109,-0.09002755955670579,0,409148.tokens,0.36187623957583454,psma
128,0.05814196877249526,0.01909854406187153,-0.1581619596553152,2,459711.tokens,0.5835441480146555,alphabeta
129,-0.12670359228408823,0.08139312465709185,0.05065588988094497,0,315181.tokens,0.5052236919118239,siderophore
130,-0.01841590402256093,0.02357434896668297,-0.08662446733605686,1,475771.tokens,0.3739516555139925,glutamate
131,-0.08257974145535107,0.14200758702329802,0.006055861809794316,0,456500.tokens,0.6466310646731674,nfkappab
132,0.16031151974313837,-0.01912769185967168,-0.06997958780743299,2,290625.tokens,0.5124631258322436,mglur
133,-0.11786261045982036,0.3698122452382983,0.034219320799657074,0,292621.tokens,0.2673556302917192,line
134,-0.13434977663396244,-0.16740999219734007,0.1101030693779584,1,436862.tokens,0.32344849514930174,library
135,-0.036930237529759574,0.029990937191426453,-0.1700461188604284,0,328973.tokens,0.3477433705953268,peptide
136,0.1637765797813457,-0.01079337871684779,0.033246020939185855,2,440049.tokens,0.4289339802994006,benzofurocpyridinols
137,0.22853662700387822,-0.005453439662868309,-0.17285209510362745,2,343071.tokens,0.31084038872080727,brain
138,0.14584012923453812,0.017111891181376578,-0.18501133358647698,2,367620.tokens,0.3049266779799688,imaging
139,-0.03625401540104541,0.044548802280760635,-0.04242221704207011,1,382087.tokens,0.4363569576482946,ovalicin
140,0.4563861283407877,0.04898512054704186,0.26788675727381356,2,290422.tokens,0.5032366647702791,opioid
141,-0.07185294579284439,0.22821618824566522,-0.03922898176450533,0,414753.tokens,0.4780799957427645,toptargeting
142,-0.07557939696887132,0.07322997803011949,-0.007061946024445622,0,395916.tokens,0.44622560068697603,salinosporamide
143,-0.08689882362231359,-0.112997160641556,0.03774720783369796,1,284009.tokens,0.4979454596663347,yersinia
144,0.13621643040401532,-0.02920496784020001,-0.02645815091733705,2,408395.tokens,0.49076751429429877,antagonist
145,-0.06980665454414071,-0.09462196265982721,0.012494557909746035,1,456917.tokens,0.3211317169327046,aryl
146,-0.11332962505879281,-0.15162142661032074,0.04909822573726208,1,301095.tokens,0.7209362780110434,inha
147,-0.054748666721422604,-0.030778067432399706,-0.052421426696220415,1,300027.tokens,0.4163646924384597,disaccharide
148,-0.09223283755074804,0.1710497343696018,0.08088053039605754,0,307115.tokens,0.3969612611187137,ellipticine
149,-0.0587825259843386,0.055085492003026405,0.03380452599450293,0,292727.tokens,0.42808651027361244,ponapensin
150,-0.03546991633143874,-0.038853792269389446,-0.03290134689813261,1,458278.tokens,0.6155065306826234,abcg
151,-0.11459066168989597,-0.18988476699879328,0.06094375228773892,1,297694.tokens,0.40765085332704126,wild
152,-0.02647844111112099,0.030114610711117786,-0.030006732159954454,1,473461.tokens,0.6441034881483382,anhydride
153,-0.043301461359592265,-0.034341967441786435,0.02975777295708095,1,264035.tokens,0.6424932954355816,cypj
154,-0.060724703068234215,-0.04392435517207426,-0.02962186559642481,1,329347.tokens,0.3545725756599899,iron
155,-0.05758280874945532,0.1097984671602439,0.005027269066739912,0,404306.tokens,0.595285058514767,quinolines
156,-0.07886186185138185,0.018919458237986568,0.014663946686166666,1,501211.tokens,0.3716547034827345,elongation
157,-0.11559916584790036,-0.09183372284493843,0.030352887104022057,1,427424.tokens,0.3532342125522295,anthracis
158,-0.032137512558406515,-0.0769293939038445,0.022805245154112287,1,413567.tokens,0.43251223428566976,kinase
159,-0.06707241588060803,0.12935563739015393,-0.018290691354654387,0,310974.tokens,0.3215136672914828,strategy
160,-0.09900422779329784,-0.14628429953365765,0.04454297038612634,1,456608.tokens,0.48889405591499663,rmlc
161,0.5983072433689205,0.026563864899899193,0.3076390935024956,2,415715.tokens,0.6206641106142633,opioid
162,-0.09988859699922165,-0.10327123519724582,0.0022356620328471584,1,436917.tokens,0.4503151229830348,candida
163,0.25832833995946225,0.0021529676237197403,0.1561225290402409,2,369067.tokens,0.6936443926801584,kopr
164,-0.04757244323173383,0.008081255051779415,-0.034068812053880904,1,316744.tokens,0.3144359872239793,antiviral
165,0.04447390801034265,-0.02395188270842765,-0.1477791929628949,2,344321.tokens,0.38897207416519475,phenylisoxazolylbetasubstituted
166,-0.07290398998849146,0.1491386419550731,-0.012495565982446874,0,476671.tokens,0.43662332842921603,sfnisose
167,-0.07384443271881558,-0.1049996316706583,0.03541929699396825,1,416393.tokens,0.3590480542762149,hydroxypyrone
168,-0.027970197683605647,0.04016502258616756,-0.0008191610146851207,1,427455.tokens,0.5992009427533854,resveratrol
169,0.009472527316343233,-0.03328769092904388,-0.07046107047589775,1,345022.tokens,0.5307824575871027,htrpb
170,-0.04486444600983027,-0.06318022750107266,-0.03408132846276366,1,456899.tokens,0.6076790594155099,mevalonate
171,-0.04667288809821448,-0.024632636611727904,-0.028985350981202442,0,416062.tokens,0.5585472445039894,isoxazoline
172,0.31937295247238867,0.0037991358213095485,-0.0005379559605578285,2,284809.tokens,0.3602315389334,phosphonates
173,-0.04801587284731388,0.20552234920497822,-0.049075405854913046,0,411794.tokens,0.42793955655382565,prostate
174,0.013816544022455505,-0.05183363279679233,-0.028134737480293888,1,436599.tokens,0.3493637958391155,monoamine
175,-0.02985876218986763,0.055775687415379936,-0.1220866473835299,1,291863.tokens,0.37340953224563966,fgpyeei
176,0.08095380732170636,0.01084835894547701,-0.055187588561794745,2,241421.tokens,0.39688831711887856,degarelix
177,-0.08421162049830093,0.03605411580986161,0.07089132655084643,1,449185.tokens,0.6246659972661308,diarylpyridine
178,-0.004065465524520523,-0.014708643792501907,-0.06401945475728248,1,368127.tokens,0.2814369984353313,dphe
179,-0.05036693487323308,-0.06378734209229069,0.023194354526980848,1,389104.tokens,0.4326402034211232,secreted
180,0.069502370524447,-0.0172479656674745,-0.026535920928910522,2,395853.tokens,0.38140801374896177,lhomoserine
181,-0.03876462099996165,-0.015861546780111764,-0.034355304339524655,0,441163.tokens,0.303254513879759,hyrtios
182,-0.0808990029135397,0.09638358005704759,0.07288333280746113,0,290613.tokens,0.44093783059842656,hepg
183,-0.09739551550392267,0.13810663248028143,0.02834029294773397,0,322414.tokens,0.3764588081009678,hdis
184,0.06781068953470508,-0.03704237483031556,-0.09776301930764411,2,476627.tokens,0.648851775232514,vacht
185,0.20291524754393117,-0.021325866114012774,-0.06135982406763668,2,384706.tokens,0.3398028502120278,dtrp
186,-0.05353533760780275,-0.07917189261451342,0.0006124129896036965,1,346923.tokens,0.35754418768044993,cytochrome
187,-0.024864153179923607,0.017095774711313374,-0.04722875776611158,1,392100.tokens,0.3874865284131288,cytochrome
188,-0.03891701417215695,-0.04970257357632083,-0.029415257173524504,1,280385.tokens,0.445299194476218,heteroactivators
189,-0.09211069375072518,-0.11923756242749577,0.03594361568290616,1,391200.tokens,0.6001284911991311,protease
190,-0.08001165672815307,-0.09440086419394976,0.03438922933675609,1,290123.tokens,0.5244059715629154,aminoglycoside
191,-0.10273301638899773,-0.23661965462680143,0.36691407480249466,1,270314.tokens,0.45897229708738774,epoxide
192,-0.0026991276541760666,-0.048169920560033885,-0.12550921804547097,1,415691.tokens,0.5962817146146169,betapeptides
193,-0.07260382803862893,0.16098718785284474,0.020465596571916878,0,441279.tokens,0.5824770957456535,procaspase
194,0.3114645649792223,-0.010254250823759668,0.11540166487738235,2,301749.tokens,0.4672968673915714,micro
195,0.22867464735603235,0.008847368872650004,0.05190956809050355,2,413918.tokens,0.46767393129803264,ortho
196,0.15822195814588244,-0.007457821826092018,-0.012727651516071902,2,408068.tokens,0.26714817016570186,furanyl
197,-0.046231750964573555,-0.12969878607732138,0.052520889143587504,1,447810.tokens,0.2672615384702748,difference
198,0.03235415840730887,-0.0006979844072832919,-0.026359182840021284,2,503379.tokens,0.33597974989207,endocannabinoid
199,0.2692193809451614,-0.03721680081686991,0.05159407334380485,2,436922.tokens,0.2663338483732313,receptor
200,-0.051061920572638426,-0.05237436965770008,-0.09500811469446936,1,447825.tokens,0.39499499898085233,abeta
201,-0.02998192694534459,-0.07053817613966053,0.028091399831002773,1,366632.tokens,0.35664374137738264,transseries
202,-0.07587595884593334,-0.09253338733621345,0.025721953781186777,1,309919.tokens,0.5289852116492115,phosphoramidate
203,0.0014035500255380553,-0.023335028383154134,-0.07068859886685801,1,288089.tokens,0.3735921560715806,paromomycin
204,-0.02003936828844537,0.0866936880224604,-0.017662816108943755,0,483709.tokens,0.4113428535495415,inkt
205,-0.029806282940883843,-0.02862501839057729,-0.08629768584684987,1,309288.tokens,0.3676529049129918,chromophore
206,-0.03184475911601863,-0.03602417387345907,-0.00602692222137297,1,411656.tokens,0.37824758185334584,dgalactosidase
207,-0.10945487573059488,-0.2082959265921578,0.35616510399833506,1,349545.tokens,0.49492460123677895,epoxide
208,0.17221647699924053,-0.04054030606291046,-0.07268027700208363,2,342381.tokens,0.4838364698549535,allosteric
209,-0.0755695357186192,-0.1044809485478581,-0.0010121725250607245,1,361474.tokens,0.3861740473167513,nora
210,-0.08016056736025326,0.21031530476912752,-0.001979296477612872,0,409901.tokens,0.37949641687802677,rpmi
211,-0.05814963305590237,-0.11346996996410907,0.01830464146674324,1,450013.tokens,0.5661308752497112,lux
212,-0.023715379864816477,-0.015680240398781947,-0.03770287471806788,1,387784.tokens,0.28305568091767275,lacosamide
213,0.12256778651773653,-0.007165564791650677,-0.12350135224869394,2,322331.tokens,0.4012326325762061,tailflick
214,0.3715132543316988,0.03167973462954276,0.1239169862371427,2,322423.tokens,0.35490194059662866,opioid
215,-0.06759128441812273,-0.03945927008310633,0.04252291418571756,1,413277.tokens,0.32924407762718294,fusion
216,-0.06257788647947915,-0.07566579879137972,-0.0014301356617921288,1,457189.tokens,0.5109488527913222,dhfr
217,-0.05726792835449047,0.15091712228706758,0.0824827255437003,0,420699.tokens,0.4034910590614126,sulfide
218,-0.12765832653811948,0.10126893194873086,0.05200636912644471,0,311064.tokens,0.5913096746106963,cyps
219,-0.07178916283327084,-0.06934388091092701,0.06625037551288153,1,316353.tokens,0.37562938239988536,sulfur
220,-0.0700201148418562,-0.14548549297139124,0.09508961942376301,1,414228.tokens,0.3414357122948323,gvia
221,-0.10199443305467668,-0.09851169093561792,0.0591492993204306,1,390731.tokens,0.62720998137661,vaccinia
222,-0.06938623485626397,-0.10787128099338647,0.036289879305613004,1,314082.tokens,0.6732294903058782,memapsin
223,-0.0748494100475666,-0.07271786078195802,0.006436548141601827,1,388897.tokens,0.3134762651038151,abeosterols
224,-0.026705214048060533,-0.05222034574456747,0.0031923173473595787,1,459064.tokens,0.7051849754463975,plap
225,-0.07608084592440922,0.012770218208615645,-0.06401153072351275,0,362098.tokens,0.44717117421581315,antifungal
226,-0.08448554896020065,-0.1261754100130391,0.03441057302215023,1,311574.tokens,0.47399083969720407,darunavir
227,0.12082854012955171,-0.03918251434960983,-0.04876950139397499,2,459001.tokens,0.46121719827515795,glua
228,-0.06982400409512929,0.15015635100590424,0.04529736031721197,0,430378.tokens,0.475887236577246,hypoxia
229,0.3048217632189756,-0.012855079451778044,-0.00241130076208071,2,260788.tokens,0.4089391551164228,adenosine
230,-0.02471333565641221,-0.005827770819524505,-0.04036274264291949,1,447652.tokens,0.4397898256782704,eeache
231,0.30530582125289674,0.021603366764710183,0.23448268875541603,2,271102.tokens,0.4662739059111928,opioid
232,-0.056813066055843006,-0.08208270438030096,0.051665761642617596,1,436246.tokens,0.41973078629016736,cpla
233,0.06897391834432705,0.011208315788624789,-0.1721471075116786,2,420090.tokens,0.4459362905826691,dopamine
234,-0.06506662658214388,0.16301150978154796,0.0413050743741764,0,272788.tokens,0.4014420930579653,carbamate
235,-0.06842035233410572,0.15245681142757425,-0.06399282003239817,0,433914.tokens,0.377822232886017,toptargeting
236,-0.030948301799921363,-0.030243140593680492,-0.0873287226193621,1,310881.tokens,0.49142142389436827,compstatin
237,-0.06572097666115545,-0.0828793584598368,0.08647533002938455,1,459557.tokens,0.4679314299430113,fgfr
238,-0.042142800524980706,0.0724734102080633,-0.05538379447619443,0,268219.tokens,0.44522914293091037,phase
239,-0.07894515470029258,0.05652385030369662,0.00583845818563457,0,418492.tokens,0.6881998687214742,polyamine
240,-0.08010597375096311,-0.1278309216298222,0.042329206454734376,1,332012.tokens,0.5167571497598368,lymphoid
241,-0.05555500898310166,-0.09291173724491579,0.002470857326678838,1,454505.tokens,0.47159324166216665,gcpii
242,-0.08622675680643692,-0.013217727446953901,0.07610961288420046,1,439727.tokens,0.4322548942358295,antihiv
243,-0.02734112530095352,-0.026405473925853427,-0.0610457569510933,1,450269.tokens,0.5857341201866726,sodium
244,0.19448575537402976,-0.007307870850258783,0.06142656207366516,2,459822.tokens,0.332748377680773,click
245,-0.06630892984037949,-0.12214073763453637,0.05282107714120272,1,418817.tokens,0.3363484771767775,cjnk
246,-0.08555536377944009,-0.027179286790455212,0.04983305578059366,1,353590.tokens,0.4121791234220536,heat
247,-0.009635378616031311,-0.08213505887336417,-0.04397386978175746,1,421183.tokens,0.349443069619179,charge
248,-0.07277617571832237,0.12040526481082785,0.0026129405688341267,0,438901.tokens,0.4534021020762611,cruzi
249,-0.050912391410361794,-0.029262485872966485,-0.05490576081352648,1,315975.tokens,0.3567330665386347,nanoparticle
250,0.0268545635408594,0.03227761768264476,-0.05134676092126351,1,458409.tokens,0.47086958350488906,dhea
251,0.15210698466323172,-0.03163507651374834,-0.025009387464830304,2,426386.tokens,0.32997102600601136,residue
252,-0.024047009560950617,0.04187935296724678,-0.04044031108309233,1,410963.tokens,0.35834091473998686,vesicle
253,0.15228378992400277,-0.030516094997567543,-0.14533218963346556,2,456869.tokens,0.34634059782069077,nicotinic
254,0.05055276558964106,-0.004555067733469707,-0.04635956667152606,2,309324.tokens,0.43680684027139655,improganlike
255,0.19244777265405516,-0.007744700437410719,-0.007165525619210316,2,450300.tokens,0.31116153201485924,uridinediphosphoglucose
256,-0.05684975907250872,-0.0016671184035441419,-0.019110464478186526,1,449345.tokens,0.6295218990837644,dcarba
